-3.368832591642794796e+02
6.410442130240343772e+01
-5.984080358483041806e+01
7.425778117730817485e+01
4.002473495864069974e+00
1.778233654626600435e+00
3.544186665551143278e+01
-4.757129438885419859e+01
-4.318127929678990995e+01
4.953420232194172002e+01
6.648791233231025899e+01
2.767268650810480324e+01
-5.871864462415945241e+01
-8.877921282578093098e+00
